Latitude,Longtitude
713431.454025,1570792.8248000003
713471.934675,1570479.8585750002
713268.0297750001,1570805.7645500002
713047.97415,1570760.0920250001
713203.6665,1570648.9859000002
713404.2166500001,1570459.6661750001
713383.32135,1570721.9597000002
713475.1456500001,1570639.4807750003
713075.275425,1570799.0071250002
713685.18495,1570529.3012
713611.2207000001,1570577.8492250002
713103.82275,1570929.9542000003
713413.274475,1570742.263925
713431.7256,1570692.4379000003
713056.3131,1570748.1427250002
713138.2968,1570788.2879
713284.739625,1570789.7256500002
713532.9751500001,1570495.08275
713532.416025,1570605.5019500002
713335.6679250001,1570733.9090000002
713126.95455,1570733.1262250002
713271.672075,1570661.1588500002
713212.4847,1570627.8829250003
713115.9318,1570873.4346500002
713286.7365,1570967.0162000002
713408.75355,1570702.8376250002
713156.0929500001,1570662.0534500002
713098.9344,1570788.4476500002
713585.964225,1570505.5144250002
713349.054975,1570762.2007250001
713315.507475,1570507.2077750002
713271.704025,1570762.2486500002
713267.294925,1570815.1418750002
713231.30325,1570983.0071750002
713526.58515,1570565.7082250002
713392.39515,1570506.4409750002
713471.934675,1570471.3119500002
713108.471475,1570775.4919250002
713198.666325,1570913.5478750002
713528.2146000001,1570649.4971000003
713344.518075,1570721.688125
713255.39355,1570972.2879500003
713505.002925,1570549.9888250001
713629.448175,1570545.7554500003
713503.597125,1570770.4598000003
713353.496025,1570498.3736000003
713243.06085,1571037.1304750002
713333.47935,1570861.7409500002
713296.1777250001,1570447.812725
713548.582725,1570580.9963000002
713339.118525,1570792.2976250001
713568.487575,1570733.0942750003
713340.6042000001,1570479.0758000002
713509.188375,1570691.1758750002
713127.59355,1570919.4905750002
713395.062975,1570480.1780750002
713241.91065,1570648.5386
713306.721225,1570510.5305750002
713331.258825,1570601.268575
713332.760475,1570778.5431500003
713490.593475,1570530.7229750003
713453.882925,1570799.0071250002
713600.2938,1570626.0458000002
713372.682,1570852.4914250001
713410.846275,1570574.4305750001
713333.7509250001,1570658.34725
713100.2283750001,1570779.5176250003
713346.6108,1570695.3932750002
713414.69625,1570715.9211500003
713330.2524,1570499.9391500002
713524.300725,1570406.3096750001
713409.1529250001,1570693.1248250003
713435.0643750001,1570353.2726750001
713633.3301,1570594.2555500001
713313.207075,1570635.0876500001
713388.002025,1570965.3867500003
713162.307225,1570879.1696750002
713161.572375,1570786.3709000002
713590.3413750001,1570647.3404750002
713445.4641,1570626.7487
713695.488825,1570507.2557
713555.3721,1570696.8470000003
713328.894525,1570425.1761500002
713316.3062250001,1570988.2629500004
713126.4433500001,1570936.6796750003
713221.5265500001,1570911.0557750002
713405.446725,1570441.8221000002
713201.925225,1570869.7604000003
713164.352025,1570945.5298250003
713220.584025,1570917.9569750002
713291.033775,1570703.07725
713393.1779250001,1570894.6015250003
713468.81955,1570810.4132750002
713052.431175,1570894.0264250003
713226.7983,1570740.5226500002
713385.4300500001,1570704.4351250003
713091.633825,1570791.2752250002
713473.2126750001,1570370.302025
713254.642725,1570981.4576000003
713443.914525,1570534.9244000001
713188.10685,1570546.33055
713040.929175,1570847.8746500001
713557.880175,1570670.0729000003
713150.3739,1570630.5347750003
713160.0228,1570904.9213750002
713031.87135,1570859.4086000002
713573.599575,1570561.650575
713193.73005,1570863.8177000002
713383.9923,1570712.6622500003
713263.365075,1570573.2164750001
713301.01815,1570782.6008000001
713634.080925,1570586.0124500003
713206.57395,1571011.2509750002
713479.23525,1570484.8747250002
713083.8220500001,1570693.8277250002
713592.9453,1570612.3871750003
713424.9362250001,1570778.9585000002
713282.4552000001,1570927.2065000003
713160.0867,1570803.8475500003
713427.3165000001,1570559.286275
713330.6358,1570509.3005000001
713389.64745,1570837.0116500002
713361.2918250001,1570807.9850750002
713337.6648,1570522.8153500003
713271.56025,1570475.8169000002
713438.003775,1570807.0904750002
713389.1682000001,1570946.9516000003
713113.3278750001,1570917.1103000003
713521.457175,1570534.6208750003
713400.622275,1570402.1242250002
713622.62685,1570632.9629750003
713524.125,1570507.2397250002
713498.2614750001,1570738.9411250001
713119.7338500001,1570922.8932500002
713246.2558500001,1570790.1889250001
713098.087725,1570705.0421750003
713368.959825,1570711.3842500001
713590.16565,1570553.74295
713404.3125,1570651.5738500003
713417.651625,1570377.5866250002
713691.718725,1570543.5668750003
713345.093175,1570620.8219750002
713071.089975,1570851.4690250002
713527.4478000001,1570759.8204500002
713072.080425,1570842.6508250001
713396.99595,1570445.5123250003
713309.053575,1571076.3171500002
713258.348925,1570540.6754
713447.4290250001,1570398.0825500002
713335.0768500001,1570743.0467000003
713202.0051000001,1570861.6131500003
713477.6697,1570705.6332500002
713287.0719750001,1571068.1858750002
713443.019925,1570349.6783
713229.45015,1570908.2122250001
713314.133625,1570912.9568000003
713396.724375,1570454.6660000002
713488.9161,1570455.5925500002
713475.97635,1570529.1734000002
713417.651625,1570782.3292250002
713328.7188,1570821.2603000002
713598.456675,1570541.9374250001
713576.42715,1570636.5413750003
713442.572625,1570754.181275
713493.564825,1570504.28435
713626.0455,1570580.3093750002
713417.843325,1570681.28735
713492.478525,1570715.713475
713463.19635,1570500.881675
713507.54295,1570717.3748750002
713495.2422,1570773.3512750003
713313.079275,1571023.4239250002
713281.672425,1570538.2312250002
713500.00275,1570721.0171750002
713356.211775,1570674.3382250003
713309.9322,1570872.2844500002
713207.899875,1570690.1055500002
713072.991,1570825.5096500001
713622.610875,1570531.37795
713243.9874,1570918.3563500002
713281.001475,1570447.0778750002
713442.764325,1570561.1393750003
713318.9900250001,1570750.3472750003
713418.9615750001,1570461.5991500001
713211.190725,1570747.4717750002
713203.12335,1570741.8326000003
713376.148575,1570412.77955
713578.647675,1570500.13085
713201.509875,1570574.0152250002
713584.5744,1570531.7453750002
713405.8620750001,1570737.0880250002
713417.971125,1570866.5015000002
713321.3703000001,1570816.4678000002
713366.38785,1570737.1519250001
713550.819225,1570562.8806500002
713064.52425,1570819.9024250002
713353.368225,1570405.4630000002
713411.708925,1570455.4168250002
713295.45885,1570657.1651
713106.82605,1570895.0009000003
713321.2265250001,1570428.3392
713017.42995,1570841.7242750002
713362.1864250001,1570402.1402000003
713295.347025,1570954.9710500003
713371.931175,1570769.0220500003
713466.0718500001,1570752.2003750002
713548.4709000001,1570699.9621250003
713462.4934500001,1570703.9399
713042.5107,1570821.6916250002
713208.74655,1570672.3253750002
713297.0723250001,1570438.9625750002
713440.240275,1570594.9105250002
713345.7960750001,1570915.6725500003
713409.057075,1570869.6805250002
713164.1443500001,1570751.2578500002
713533.853775,1570681.143575
713424.1215,1570492.9101500001
713233.5876750001,1570745.37905
713119.9575,1570737.8069000002
713386.8678,1570770.4757750002
713263.2532500001,1570884.9526250002
713592.8814000001,1570519.9079000002
713555.7874500001,1570704.86645
713190.3593250001,1570604.1920000003
713452.828575,1570826.3243750003
713265.2661,1570840.9894250003
713535.40335,1570552.5448250002
713369.119575,1570997.6402750004
713331.003225,1570795.3169000002
713295.315075,1570456.9983500002
713394.0885000001,1570581.9228500002
713294.2287750001,1570972.7672000004
713363.3685750001,1570485.5936000003
713189.145225,1570731.7204250002
713279.5158,1571055.0065000004
713617.2912,1570509.188675
713064.84375,1570736.7525500003
713049.6036,1570836.0851000003
713176.461075,1570788.3518000003
713090.898975,1570901.6944250003
713262.4864500001,1570488.533
713461.5669,1570804.7581250002
713398.2579750001,1570825.2380750002
713178.921225,1570862.5716500003
713095.6755,1570711.3523000001
713303.973525,1571052.6262250002
713334.69345,1570852.9706750002
713621.22105,1570558.2958250002
713012.25405,1570809.902075
713220.871575,1570818.5445500002
713308.2388500001,1570501.9839500003
713560.2924,1570441.0553000001
713491.8395250001,1570623.4099250003
713232.022125,1570780.8755000003
713270.5698,1570494.0603500002
713318.78235,1570758.9258500002
713304.708375,1570638.2986250003
713221.542525,1570514.9556500001
713263.620675,1570867.6996250001
713568.63135,1570428.6746750001
713281.8641250001,1570437.7325000002
713344.98135,1570526.96885
713278.349625,1570582.5618500002
713215.791525,1570677.6929750002
713471.24775,1570590.0541250003
713156.715975,1570948.2935000001
713422.42815,1570527.2883500003
713365.653,1570847.3315000003
713329.6773,1570914.4424750002
713540.627175,1570491.7120250002
713077.2403500001,1570790.5084250001
713145.5334750001,1570894.2341000002
713180.614575,1570938.1174250003
713342.0579250001,1570452.9407000002
713041.1847750001,1570746.8327750002
713503.948575,1570835.7496250002
713346.1155750001,1570805.3811500003
713450.7678,1570455.6884
713404.168725,1570754.8362500002
713465.1772500001,1570567.7530250002
713129.622375,1570699.3710500002
713409.504375,1570777.26515
713202.5163,1570750.7786000003
713228.29995,1570925.7687500003
713341.2432,1570664.0024
713143.37685,1570920.7845500002
713121.45915,1570702.2465500003
713154.958725,1570873.6583000002
713423.338725,1570796.8025750003
713576.55495,1570729.4679500002
713304.8202000001,1570933.6604000002
713410.1913000001,1570675.9996250002
713435.01645,1570555.6599500002
713441.08695,1570578.4882250002
713625.18285,1570504.8434750002
713309.0056500001,1570383.6731000002
713449.6815000001,1570464.3149
713101.6821000001,1570762.2965750003
713446.51845,1570406.4854000001
713323.846425,1570494.8910500002
713645.88645,1570630.7105000003
713130.9003750001,1570681.1595500002
713184.384675,1570987.2405500002
713088.2950500001,1570919.2829000002
713390.7018,1570431.7578500002
713142.3704250001,1570726.5764750002
713444.66535,1570433.0518250002
713219.242125,1570743.2703500001
713107.72065,1570784.8532750001
713519.8756500001,1570754.468825
713214.0822000001,1571008.1678000002
713365.4613000001,1570459.4904500002
713270.5538250001,1570585.5332000002
713438.514975,1570798.3361750003
713313.6064500001,1570921.1679500001
713112.624975,1570815.9566000002
713352.7931250001,1570921.2638000003
713279.61165,1570961.8403000003
713498.7567,1570636.0940750001
713386.6761,1570585.7089250002
713238.7955250001,1570887.5565500003
713308.5583500001,1570493.5331750002
713074.3968,1570909.1387750003
713461.2474,1570509.5720750003
713379.4554,1570672.9963250002
713596.0125000001,1570677.7728500003
713269.9467750001,1570983.1988750002
713332.90425,1570879.0738250003
713484.9862500001,1570802.6973500003
713118.2641500001,1570940.0024750002
713414.37675,1570320.0766250002
713566.7942250001,1570455.5606000002
713401.4050500001,1570789.5499250002
713351.738775,1570726.7841500002
713467.365825,1570827.9857750002
713523.629775,1570618.1222
713585.836425,1570604.3517500001
713586.58725,1570699.0036250001
713023.548375,1570770.9550250003
713566.4268,1570740.1073000003
713361.2918250001,1570604.4476
713175.246975,1570712.3267750002
713582.36985,1570557.4491500002
712995.6081000001,1570826.3084000002
713298.9893250001,1570902.6209750003
713608.31325,1570521.6172250002
713164.368,1570649.5290500002
713113.1841000001,1570706.0326250002
713294.50035,1570567.2737750001
713460.3528,1570822.2028250003
713122.178025,1570693.955525
713661.7017,1570614.112475
713513.67735,1570740.5705750003
713494.0760250001,1570495.3223750002
713132.881275,1570958.9488250003
713146.587825,1570885.0804250003
713661.845475,1570523.182775
713171.7324750001,1570857.5075750002
713389.64745,1570642.8035750003
713529.732225,1570724.3559500002
713198.8580250001,1570803.0008750001
713296.0339500001,1571047.3544750002
713414.4885750001,1570513.9332500002
713148.8083500001,1570758.6223250001
713190.40725,1570908.9470750003
713445.30435,1570424.585075
713323.12755,1570798.7195750002
713165.374425,1570834.631375
713553.279375,1570536.5538500003
713311.2261750001,1570753.3825250003
713090.78715,1570707.55025
713408.2423500001,1570407.1723250002
713393.28975,1570295.890475
713284.9952250001,1570596.1885250001
713404.775775,1570746.0819500003
713426.661525,1570660.2962000002
713259.690825,1570809.7742750002
713083.6782750001,1570795.4447
713359.886025,1570428.4350500002
713649.97605,1570485.24215
713420.8626,1570738.685525
713144.4791250001,1570903.4197250002
713508.05415,1570615.6620500002
713134.23915,1570840.6699250003
713349.598125,1570660.9831250003
713220.4881750001,1570827.3467750002
713559.4617,1570652.5004000003
713229.082725,1570815.1738250002
713344.3743,1571026.3154000002
713317.75995,1570767.5204000003
713044.84305,1570795.7961500003
713207.324775,1570799.9816000003
713038.564875,1570873.8020750002
713442.8122500001,1570358.2089500001
713342.920575,1570739.4842750002
713235.920025,1570525.5630500002
713571.50685,1570486.6639250002
713178.6177000001,1570761.625625
713318.127375,1571063.0259500002
713494.9706250001,1570689.2588750003
713146.364175,1570793.5436750003
713265.29805,1570554.6695
713625.75795,1570588.2170000002
713540.1639,1570593.0893750002
713337.201525,1570809.0873500002
713338.128075,1570910.5765250002
713570.915775,1570596.6997250002
713373.86415,1570741.3054250001
713529.1092000001,1570640.6469500002
713401.005675,1570595.5974500002
713404.15275,1570358.5124750002
713507.143575,1570624.9115750003
713158.6809,1570719.8350250002
713406.2934000001,1570424.6489750003
713548.88625,1570589.3033000003
713382.9219750001,1570823.3210750003
713403.0345000001,1570578.4882250002
713400.159,1570410.8945000002
713294.899725,1570761.1144250003
713334.1503,1570464.9059750002
713481.232125,1570662.0055250002
713336.5146,1570430.4319250002
713324.102025,1570975.1794250002
713211.6699750001,1570840.0469000002
713576.4591,1570433.499125
713341.834275,1570849.9993250002
713014.442625,1570791.6426500003
713366.307975,1570349.2949
713316.5778000001,1570784.8373000002
713157.5946000001,1570838.6730500003
713206.877475,1570698.7640000002
713067.607425,1570802.1701750003
713138.280825,1570686.2396000002
713396.053425,1570555.6439750001
713525.8343250001,1570591.9232
713231.3511750001,1570890.7675250003
713207.9478000001,1570883.3870750002
713237.7571500001,1571005.9153250002
713378.52885,1570588.8240500002
713185.4550000001,1570978.0229750003
713350.237125,1570652.2128500002
713664.5612250001,1570495.482125
713342.42535,1570553.8388000003
713509.65165,1570488.50105
713312.32845,1570542.288875
713463.2442750001,1570694.9619500001
713509.156425,1570598.4569750002
713094.5572500001,1570757.5040750003
713109.398025,1570758.3667250003
713392.5868500001,1570886.3105000001
713568.0243,1570437.50885
713164.415925,1570759.6287500001
713349.3904500001,1570855.0953500003
713360.3493,1570420.144025
713252.58195,1570804.2629000002
713271.416475,1570568.6636
713357.074425,1570370.3180000002
713072.6715,1570732.0399250002
713330.02875,1570906.1993750003
713285.7141,1570984.3490750003
713494.2198000001,1570487.03135
713448.3236250001,1570482.3187250001
713569.8135,1570715.0105750002
713585.165475,1570513.949225
713639.6881500001,1570507.2397250002
713400.750075,1570697.3422250003
713257.358475,1570963.2141500004
713173.1063250001,1570932.6220250002
713184.831975,1570784.0385500002
713402.794875,1570670.87165
713089.684875,1570910.6084750001
713359.3748250001,1570824.7268750002
713353.048725,1570616.8921250002
713363.8158750001,1570671.2710250001
713528.8056750001,1570539.0619250003
713449.729425,1570759.4530250002
713595.59715,1570586.2201250002
713386.8039,1570779.3419
713199.9603,1570989.0457250003
713133.200775,1570646.3021000002
713532.352125,1570698.3965750001
713149.6710000001,1570943.0217500003
713623.217925,1570522.4639
713384.823,1570898.3396750002
713156.204775,1570864.8241250003
713266.400325,1570436.182925
713673.283575,1570491.6800750003
713596.332,1570670.4243500002
713433.387,1570581.7311500001
713304.5007,1570545.6596000001
713287.423425,1571060.5338500002
713045.5779,1570879.2335750002
713126.363475,1570640.9824250003
713493.0696,1570404.264875
713151.667875,1570908.6275750003
713309.2772250001,1570973.6298500001
713502.7185000001,1570482.9417500002
713522.926875,1570626.317375
713529.955875,1570631.4453500002
713245.536975,1571001.8097500002
713180.50275,1570744.2608000003
713542.30455,1570474.043675
713506.3128750001,1570827.7461500003
713075.25945,1570900.3685000003
713274.899025,1570921.6791500002
713194.04955,1570973.3103500002
713484.79455,1570609.4158250003
713489.666925,1570649.4172250002
713533.74195,1570384.5197750002
713469.857925,1570405.0796
713308.17495,1570889.9847500003
713120.101275,1570914.1549250002
713252.32635,1570914.6341750002
713390.589975,1570726.7522000002
713348.6396250001,1570568.3121500001
713148.4728750001,1570851.0696500002
713624.112525,1570606.8119
713498.5650000001,1570434.8410250002
713361.3717,1570705.6971500001
713311.002525,1570467.2543000001
713349.8697,1570559.573825
713385.030675,1570300.043975
713263.269225,1570969.0290500002
713571.8583000001,1570587.9773750002
713280.2506500001,1570750.6827500002
713389.407825,1570744.0052000002
713529.7482,1570733.3498750003
713217.9321750001,1570862.6994500002
713134.81425,1570933.2610250001
713151.124725,1570916.9825000002
713381.100825,1570747.7753
713164.671525,1570742.1680750002
713506.376775,1570523.534225
713259.6748500001,1571012.7686000003
713391.5644500001,1570718.2694750002
713237.2779,1570904.3622500002
713244.993825,1570808.3045750002
713315.5554000001,1570590.0381500002
713405.830125,1570433.467175
713434.2177,1570362.8417000002
713520.93,1570652.6441750003
713394.999075,1570674.6098000002
713153.457075,1570689.1151000003
713435.607525,1570749.3408500003
713184.52845,1570691.6391500002
713321.72175,1570909.1547500002
713530.3872,1570623.2182250002
713316.913275,1570978.6939250003
713586.84285,1570690.6167500003
713543.662425,1570743.733625
713186.44545,1570969.6520750003
713375.253975,1570429.8728000002
713182.3079250001,1570920.3212750002
713460.1131750001,1570434.8729750002
713303.38245,1570951.5843500001
713503.117875,1570381.676225
713231.5908,1570974.1570250003
713377.155,1570606.0291250001
713570.021175,1570512.767075
713220.0408750001,1570633.1227250001
713316.09855,1570599.6710750002
713478.548325,1570788.8310500002
713442.412875,1570661.7179750002
713120.9799,1570711.0487750003
713244.08325,1571020.0372250003
713371.24425,1570372.1870750003
713059.556025,1570805.5409000001
713217.4689,1570769.3096000003
713472.65355,1570868.6900750003
713323.9263,1570595.900975
713144.4312,1570810.5890000002
713055.0510750001,1570757.6159000003
713579.829825,1570685.6325500002
713063.4699,1570753.2547250001
713114.7177,1570689.194975
713382.091275,1570924.1073500002
713474.5386,1570740.7782500002
713365.04595,1570763.4467750003
713507.54295,1570818.3368750003
713223.427575,1570884.6970250001
713193.3147,1570966.3772000002
713484.746625,1570702.3583750003
713469.1869750001,1570607.6585750002
713430.3837,1570608.2496500001
713374.18365,1570835.2544000002
713452.14165,1570641.0303500001
713252.278425,1571016.2831000003
713179.99155,1570845.9736250003
713121.730725,1570795.3169000002
713611.3644750001,1570486.2006500002
713581.171725,1570566.84245
713224.737525,1570867.8434000001
713425.62315,1570769.8367750002
713169.5279250001,1570689.4505750001
713577.8649,1570509.0608750002
713352.13815,1570475.1619250001
713419.664475,1570351.6432250002
713321.2425,1570530.0041000003
713267.7262500001,1570528.3427000002
713292.2958000001,1570905.0012500002
713623.952775,1570513.8853250002
713082.7996500001,1570804.1031500003
713627.35545,1570478.9639750002
713041.0569750001,1570754.9480750002
713166.7323,1570919.1071750002
713236.6389,1570921.3596500002
713452.860525,1570632.1163
713330.6038500001,1570407.3640250002
713479.9381500001,1570670.9036000003
713312.20065,1570828.8005000001
713256.8153250001,1570457.1261500001
713022.941325,1570872.7796750003
713369.9343000001,1570592.2267250002
713305.826625,1570417.6359500003
713275.52205,1570913.2124000003
713415.7026750001,1570791.1793750003
713611.779825,1570569.9575750001
713086.7934000001,1570853.2901750002
713223.427575,1570876.7574500002
713104.78125,1570819.9343750002
713288.4138750001,1570940.7852500002
713109.2862000001,1570859.7920000001
713447.620725,1570694.2430750001
713500.114575,1570518.4382000002
713385.509925,1570880.7671750002
713149.942575,1570934.9384000003
713087.4164250001,1570741.9923500002
713465.24115,1570668.6671000002
713363.336625,1570477.3505000002
713052.0318,1570800.8921750002
713194.2093,1570948.2296000002
713472.9091500001,1570757.1845750003
713370.908775,1570870.5272000001
713215.9353,1570879.6329500002
713129.7182250001,1570893.2276750002
713415.0956250001,1570421.5977500002
713412.3,1570649.7367250002
713474.2510500001,1570832.7303500003
713290.905975,1570619.8315250003
713517.6072,1570400.4788000002
713357.25015,1570362.250625
713427.3804,1570938.5168000003
713231.415075,1570881.7416500002
713310.3315750001,1570568.1044750002
713078.19885,1570865.2394750002
713468.643825,1570818.8001500003
713443.5630750001,1570450.1291000003
713101.90575,1570753.3665500002
713262.3426750001,1570986.8411750002
713625.6780750001,1570496.9358500002
713288.23815,1570856.7407750003
713329.341825,1570627.4675750001
713191.4296500001,1570687.8850250002
713326.5941250001,1570856.7088250003
713479.602675,1570476.9032
713390.302425,1570828.2413750002
713134.4628000001,1570831.3085750001
713397.938475,1570436.6941250002
713140.7569500001,1570863.2905250003
713384.072175,1570417.4123000002
713212.90005,1570620.0232250001
713533.99755,1570672.4052500003
713317.584225,1570674.6257750003
713190.1836,1570722.8383250001
713307.15255,1570797.2818250002
713165.6460000001,1570732.6789250001
713222.884425,1570893.8666750002
713520.70635,1570745.5547750003
713387.5707,1570660.4399750002
713383.2095250001,1570426.6139000002
713283.4137,1570614.8153750002
713409.216825,1570867.0446500003
713274.771225,1570820.2858250001
713489.0279250001,1570464.203075
713282.1676500001,1570631.3335250001
713148.600675,1570961.2971500002
713583.567975,1570438.7069750002
713442.987975,1570653.0116
713204.640975,1570539.3335000002
713426.7094500001,1570668.9227000002
713187.867225,1570749.245
713229.210525,1570511.2015250002
713436.597975,1570731.4328750002
713272.90215,1570846.4209250002
713245.856475,1570891.8538250003
713319.9006,1570834.1681000001
713302.4399250001,1570867.4919500002
713353.60785,1570312.8878750002
713151.30045,1570815.557225
713085.2598,1570862.6036000003
713124.254775,1570668.1559000001
713420.591025,1570646.0784500001
713114.5419750001,1570696.8789500003
713187.5317500001,1570942.8939500002
713054.412075,1570867.5079250003
713423.0032500001,1570611.716225
713659.62495,1570556.9539250003
713201.2383000001,1570969.7479250003
713220.2166,1570625.5186250003
713473.10085,1570673.5394750002
713097.704325,1570814.6786000002
713232.4055250001,1570966.1855000001
713231.9742,1570661.8777250003
713410.686525,1570760.1559250003
713385.541875,1570400.2711250002
713140.94865,1570651.4939750002
713310.3795,1570863.4662500003
713026.391925,1570828.4650250003
713374.2475500001,1570641.845075
713358.703875,1570648.394825
713172.275625,1570848.7053500002
713244.882,1570909.2825500004
713303.685975,1570850.0312750002
713256.5437500001,1570954.8432500002
713605.741275,1570649.2255250001
713137.354275,1570889.1860000002
713090.1002250001,1570809.5346500003
713292.407625,1570795.2689750001
713402.61915,1570476.9990500002
713340.013125,1570801.2915500002
713193.3786,1570873.0672250001
713123.871375,1570676.0795000002
713345.316825,1570519.81205
713488.101375,1570565.804075
713321.929425,1570622.2437500001
713438.6907,1570613.2498250003
713446.8379500001,1570702.613975
713046.935775,1570862.1722750003
713155.9651500001,1570763.3030000003
713203.2831,1570843.4336000003
713209.784925,1570764.309425
713440.7355000001,1570384.1843
713157.1313250001,1570746.1937750003
713332.888275,1570677.1178750002
713502.4149750001,1570492.0634750002
713407.012275,1570710.4417250003
713376.180525,1570615.1828000003
713295.2991000001,1571056.4282750003
713285.61825,1570892.0934500003
713584.4466,1570523.4224000003
713112.3534,1570926.1361750003
713462.381625,1570796.6108750002
713610.3101250001,1570494.9549500002
713665.8552,1570477.1428250002
713325.635625,1570653.4109750001
713384.647275,1570408.8656750002
713069.2209000001,1570877.7479000003
713060.354775,1570788.2559500001
713166.8281500001,1570817.346425
713609.479425,1570605.1505000002
713352.090225,1570819.6628000003
713314.676775,1570802.5056500002
713110.6281000001,1570842.0597500002
713155.5018750001,1570670.9675000003
713189.560575,1570824.6789500003
713234.4822750001,1570846.5008000003
713238.9712500001,1570784.7254750002
713247.21435,1570975.4030750003
713594.239275,1570502.095775
713325.30015,1570873.9298750001
713555.53185,1570502.319425
713558.998425,1570449.9693500001
713373.5127000001,1570650.2479250003
713505.9933750001,1570634.081225
713155.9651500001,1570957.3832750001
713105.35635,1570810.5890000002
713144.958375,1570801.6270250003
713215.7436,1570778.1917000003
713150.1342750001,1570639.2890750002
713531.7930000001,1570791.1953500002
713121.6189,1570811.7072500002
713153.361225,1570789.4061500002
713665.679475,1570563.0244250002
713098.07175,1570907.1738500001
713412.14025,1570641.0143750003
713499.795075,1570619.3203250002
713401.437,1570688.2205000003
713481.1842,1570356.9309500002
713039.763,1570856.9165000003
713242.61355,1570834.6952750003
713170.773975,1570765.0442750002
713296.7847750001,1570835.2064750001
713552.5605,1570638.7459250002
713445.256425,1570820.78105
713306.241975,1570519.8599750001
713208.3951000001,1570782.5528750003
713067.2879250001,1570894.8731000002
713391.82005,1570414.393025
713340.5722500001,1570580.2135250003
713195.471325,1570847.5711250002
713242.7094,1570935.9927500002
713326.817775,1570847.7628250003
713356.595175,1570866.2618750003
713614.863,1570525.6269500002
713151.284475,1570714.9786250002
713141.3320500001,1570946.9036750002
713149.782825,1570740.5386250003
713184.7201500001,1570885.5437000003
713422.156575,1570519.4446250002
713427.300525,1570744.2128750002
713322.0891750001,1570807.9211750003
713336.147175,1570724.8671500003
713120.005425,1570821.5638250003
713160.5819250001,1570895.8955000003
713548.88625,1570691.7190250002
713286.8643,1570874.0896250003
713309.0056500001,1570779.9329750002
713169.0966,1570791.1634000002
713057.5751250001,1570731.1932500002
713083.2309750001,1570896.5504750002
713301.3057,1570875.6392000003
713069.9397750001,1570869.1533500003
713099.237925,1570796.9144000001
713277.1515,1570895.2724750002
713600.26185,1570617.51515
713385.462,1570991.1224750003
713373.54465,1570354.5986000001
713017.2222750001,1570849.9354250003
713362.29825,1570595.5655000003
713156.7639,1570847.3315000003
713192.5479,1570890.1285250003
713476.1840250001,1570417.604
713048.085975,1570853.4179750003
713490.721275,1570437.5567750002
713316.22635,1570396.67675
713125.5807,1570843.5614000002
713287.615125,1570707.7739000001
713306.7372,1570805.7805250003
713010.864225,1570827.4586000002
713567.41725,1570547.624525
713394.12045,1570776.083
713603.345025,1570489.251875
713118.727425,1570838.6251250003
713498.14965,1570831.2287000003
713435.84715,1570647.6280250002
713109.0306,1570868.7859250002
713237.9808,1570803.0967250003
713512.383375,1570528.8539000002
713243.7318000001,1570622.6910500003
713497.6704000001,1570544.6372000002
713295.155325,1570668.3476000002
713413.1946,1570337.6331500001
713363.017125,1570781.2748750001
713077.6557,1570763.8142000001
713488.5966,1570556.8261250001
713082.54405,1570708.588625
713285.5224,1570882.9717250003
712996.6305000001,1570816.8192500002
713586.45945,1570601.4283250002
713402.7469500001,1570763.1752000002
713414.18505,1570430.1763250001
713448.291675,1570583.4564500002
713418.610125,1570469.6825
713292.3117750001,1570897.2533750003
713220.12075,1570929.0755750001
713548.6306500001,1570488.4531250002
713293.270275,1570888.6907750003
713385.9732,1570391.6606
713402.1239250001,1570485.7853
713333.03205,1571065.2305000003
713390.54205,1570625.7742250003
713511.6645000001,1570555.675925
713110.5003000001,1570749.5645
713106.05925,1570709.8826000001
713039.8588500001,1570865.1915500003
713186.717025,1570758.0951500002
713301.3057,1570884.4254500002
713434.105875,1570666.2868250003
713376.4521,1570522.1444
713361.4675500001,1570899.7295000001
713063.2302750001,1570762.3125500001
713200.838925,1570877.8916750003
713431.9812,1570396.0697
713185.822425,1570580.6288750002
713297.9509500001,1570632.292025
713410.9421250001,1570465.129625
713357.82525,1570842.2035250003
713244.258975,1570816.4678000002
713427.556125,1570365.17405
713504.1243,1570660.45595
713216.8299,1570871.4697250002
713289.58005,1570932.2226500001
713190.15165,1570916.5511750001
713424.137475,1570594.0638500003
713127.0184500001,1570836.0691250002
713096.7618000001,1570924.6984250003
713392.6827,1570793.2082000002
713267.08725,1571009.0943500001
713170.8219,1570967.9906750002
713505.30645,1570752.7914500001
713162.1315,1570980.1636250003
713241.063975,1570861.2137750003
713114.9413500001,1570790.220875
713629.959375,1570536.4100750003
713348.6396250001,1570965.3068750002
713177.483475,1570778.7348500001
713397.76275,1570834.0243250001
713414.9518500001,1570614.719525
713314.165575,1570422.8118500002
713604.2556,1570565.260925
713140.94865,1570853.4818750003
713254.355175,1570491.616175
713345.4606,1570409.3609000002
713297.2161000001,1570826.8355750002
713393.13,1570599.6071750002
713392.39515,1570608.2656250002
713153.073675,1570798.4959250002
713139.60675,1570769.9805500002
713319.053925,1570851.4370750003
713346.435075,1570611.6363500003
713296.7688000001,1570641.8930000002
713235.20115,1570829.1519500003
713267.838075,1570907.7329750003
713171.397,1570958.3098250004
713358.7837500001,1570639.8162500001
713237.69325,1570693.0769000002
713425.9905750001,1570474.8424250002
713092.70415,1570747.8711500003
